"August 9, 2022",Carr Joins Sullivan in Alaska,Carr Joins Senator Sullivan in Alaska with Broadband Officials,News Relea,"Media Relations, Office of Commissioner C","Events Focus on Expanding Connectivity, Telehealth, Workforce, and New Federal Program",https://docs.fcc.gov/public/attachments/DOC-386086A1.pdf,https://www.fcc.gov/document/carr-joins-sullivan-alaska
"December 15, 2021",FCC Seeks to Improve Accessibility & Clarity of Emergency Alerts,"Amendment of the Commission's Rules Regarding the Emergency Alert System, Notice of Proposed Rulemaking and Notice of Inquiry",Notice of Proposed Rulemaking,Public Safety and Homeland Security,unknown,https://docs.fcc.gov/public/attachments/FCC-21-125A1.pdf,https://www.fcc.gov/document/fcc-seeks-improve-accessibility-clarity-emergency-alerts-0
"December 15, 2021",FCC Moves to Facilitate Satellite Broadband Competition,"Revising Spectrum Sharing Rules for Non-Geostationary Orbit, Fixed-Satellite Service Systems  Revision of Section 25.261 of the Commission's Rules to Increase Certainty in Spectrum Sharing Obligations Among NGO FSS Systems",Notice of Proposed Rulemaking,International,unknown,https://docs.fcc.gov/public/attachments/FCC-21-123A1.pdf,https://www.fcc.gov/document/fcc-moves-facilitate-satellite-broadband-competition-0
"December 14, 2021",Priority Telecommunications Services Reminder Due to KY Tornadoes,he Public Safety And Homeland Security Bureau Reminds Enrolled Users About The Availability Of Priority Telecommunications Services In Kentucky Counties Impacted By Tornadoes,Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-21-1568A1.pdf,https://www.fcc.gov/document/priority-telecommunications-services-reminder-due-ky-tornadoes
"December 14, 2021",FCC Activates Disaster Information Reporting for Kentucky Tornadoes,Public Safety And Homeland Security Bureau Announces The Activation Of The Disaster Information Reporting System For Kentucky Tornadoes,Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-21-1567A1.pdf,https://www.fcc.gov/document/fcc-activates-disaster-information-reporting-kentucky-tornadoes
"December 14, 2021",Emergency Communications Procedures for Kentucky Tornadoes,"he Public Safety And Homeland Security Bureau, In Coordination With Multiple Other Bureaus, Issues Procedures For Providing Emergency Communications In Kentucky Counties Impacted By Tornadoes",Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-21-1566A1.pdf,https://www.fcc.gov/document/emergency-communications-procedures-kentucky-tornadoes
"December 14, 2021",FCC Emergency Assistance for Kentucky Tornadoes Available 24/7,deral Communications Commission Provides 24/7 Emergency Contact Information For Kentucky Counties Impacted By Tornadoes,Public Noti,"Public Safety and Homeland Security, Media Relation",unknown,https://docs.fcc.gov/public/attachments/DA-21-1565A1.pdf,https://www.fcc.gov/document/fcc-emergency-assistance-kentucky-tornadoes-available-247
"December 14, 2021",FCC Adopts Robocall Blocking Reconsideration Order,"Advanced Methods to Target and Eliminate Unlawful Robocalls, Petition for Reconsideration and Request for Clarification of USTelecom - The Broadband Association",Order,Consumer and Governmental Affai,unknown,https://docs.fcc.gov/public/attachments/FCC-21-126A1.pdf,https://www.fcc.gov/document/fcc-adopts-robocall-blocking-reconsideration-order
"December 10, 2021",FCC Seeks Nominations for Telecommunications Interagency Working Group,CC Seeks Nominations for Membership on the Telecommunications Interagency Working Group,Public Noti,Wireless Telecommunication,unknown,https://docs.fcc.gov/public/attachments/DA-21-1545A1.pdf,https://www.fcc.gov/document/fcc-seeks-nominations-telecommunications-interagency-working-group
"December 10, 2021",FCC Moves Up Small Provider STIR/SHAKEN Start Date to Combat Robocalls,STIR/SHAKEN Small Provider Report and Order,News Relea,Media Relation,The Federal Communications Commission has shortened the amount of time afforded to certain small voice service providers for implementing caller ID authentication using the STIR/SHAKEN framework.,https://docs.fcc.gov/public/attachments/DOC-378603A1.pdf,https://www.fcc.gov/document/fcc-moves-small-provider-stirshaken-start-date-combat-robocalls-0
"December 9, 2021","Chairwoman Announces Members, First Meeting of Precision Ag Task Force",CC Announces the Membership and First Meeting of the Re-Chartered Task Force for Reviewing the Connectivity and Technology Needs of Precision Agriculture in the United States,Public Noti,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/DA-21-1532A1.pdf,https://www.fcc.gov/document/chairwoman-announces-members-first-meeting-precision-ag-task-force
"December 8, 2021",Carr Statement on Introduction of Robocall Trace Back Enhancement Act,Statement Of Commissioner Brendan Carr On Introduction of the Robocall Trace Back Enhancement Ac,Sta,"Media Relations, Office of Commissioner C",unknown,https://docs.fcc.gov/public/attachments/DOC-378565A1.pdf,https://www.fcc.gov/document/carr-statement-introduction-robocall-trace-back-enhancement-act
"December 8, 2021",FCC Issues Further Guidance for Affordable Connectivity Program,Emergency Broadband Benefit Program; Affordable Connectivity Program,Order,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/DA-21-1524A1.pdf,https://www.fcc.gov/document/fcc-issues-further-guidance-affordable-connectivity-program
"December 8, 2021",FCC Announces CSRIC VIII Meeting on December 15,"CC Announces The Second Meeting Of The Communications Security, Reliability, And Interoperability Council VIII On December 15, 2021",Public Noti,Public Safety and Homeland Security,unknown,https://docs.fcc.gov/public/attachments/DA-21-1522A1.pdf,https://www.fcc.gov/document/fcc-announces-csric-viii-meeting-december-15
"December 7, 2021","FCC To Hold Open Commission Meeting Tuesday, December 14, 2021","CC To Hold Open Commission Meeting Tuesday, December 14, 2021",Sunshi,Managing Directo,Sunshine N,https://docs.fcc.gov/public/attachments/DOC-378522A1.pdf,https://www.fcc.gov/document/fcc-hold-open-commission-meeting-tuesday-december-14-2021
"December 7, 2021",Simington Addresses Ohio Association of Broadcasters Annual Meeting,Commissioner Simington Addresses the Ohio Association of Broadcasters Annual Meeting,Sta,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-378527A1.pdf,https://www.fcc.gov/document/simington-addresses-ohio-association-broadcasters-annual-meeting-0
"December 7, 2021",Commissioner Simington Congratulates Chairwoman Rosenworcel,Commissioner Simington Congratulates Chairwoman Rosenworc,Sta,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-378526A1.pdf,https://www.fcc.gov/document/commissioner-simington-congratulates-chairwoman-rosenworcel
"December 7, 2021",Carr Congratulates FCC Chairwoman Rosenworcel on New Term,Carr Congratulates FCC Chairwoman Rosenworcel on New Term,Sta,"Media Relations, Office of Commissioner C",unknown,https://docs.fcc.gov/public/attachments/DOC-378521A1.pdf,https://www.fcc.gov/document/carr-congratulates-fcc-chairwoman-rosenworcel-new-term
"December 7, 2021",Jessica Rosenworcel Statement on Senate Confirmation,Jessica Rosenworcel Statement on Senate Confirmation,Sta,"Media Relations, Office of Chairwoman Rosenworcel",Senate confirms Jessica Rosenworcel for 5-year term; will continue to serve as FCC Chairwoma,https://docs.fcc.gov/public/attachments/DOC-378520A1.pdf,https://www.fcc.gov/document/jessica-rosenworcel-statement-senate-confirmation
"December 3, 2021",FCC Reaches Settlement with Sorenson and CaptionCall,CC Reaches Settlement with Sorenson and CaptionCa,News Relea,Media Relation,"The Federal Communications Commission's Enforcement Bureau announced it has settled with Sorenson Communications, LLC and its wholly-owned subsidiary, CaptionCall, LLC.",https://docs.fcc.gov/public/attachments/DOC-378451A1.pdf,https://www.fcc.gov/document/fcc-reaches-settlement-sorenson-and-captioncall-0
"December 2, 2021",Carr Announces Agenda and Panelists for Telehealth Roundtable,Carr Releases Final Agenda And Panelists For December 6 Telehealth Roundtab,News Relea,"Media Relations, Office of Commissioner C",unknown,https://docs.fcc.gov/public/attachments/DOC-378405A1.pdf,https://www.fcc.gov/document/carr-announces-agenda-and-panelists-telehealth-roundtable
"December 1, 2021",FCC Names Winners of Chair's Awards for Advancements in Accessibility,CC Announces Winners of Chair's Awards for Advancements in Accessibility,News Relea,Consumer and Governmental Affai,"FCC's Chair's AAA honors innovative practices, technologies, and organizations that have leveraged communications and broadband technology during the pandemic, to break down accessibility barriers so everyone can participate equally in our connected world",https://docs.fcc.gov/public/attachments/DOC-378363A1.pdf,https://www.fcc.gov/document/fcc-names-winners-chairs-awards-advancements-accessibility
"November 29, 2021",Simington Participates In RFD-TV Fireside Chat On Rural Broadband,Commissioner Simington Participates In RFD-TV Fireside Chat On Rural Broadband,News Relea,"Media Relations, Office of Commissioner Simington",unknown,https://docs.fcc.gov/public/attachments/DOC-378276A1.pdf,https://www.fcc.gov/document/simington-participates-rfd-tv-fireside-chat-rural-broadband
"November 29, 2021",Enforcement Bureau Requires ViaTalk to Ensure Accessibility,"In the Matter of ViaTalk, LLC",Order,Enforcement,unknown,https://docs.fcc.gov/public/attachments/DA-21-1478A1.pdf,https://www.fcc.gov/document/enforcement-bureau-requires-viatalk-ensure-accessibility
"November 26, 2021",WCB Issues Guidance for Transition to Affordable Connectivity Program,Emergency Broadband Benefit Program; Affordable Connectivity Program,Order,Wireline Competition,unknown,https://docs.fcc.gov/public/attachments/DA-21-1477A1.pdf,https://www.fcc.gov/document/wcb-issues-guidance-transition-affordable-connectivity-program
"November 23, 2021",FCC Announces Tentative Agenda for December Open Meeting,CC Announces Tentative Agenda for December Open Meeting,News Relea,Media Relation,"Chairwoman Jessica Rosenworcel announced the items tentatively on the agenda for the December Open Commission Meeting scheduled for Tuesday, December 14, 2021.",https://docs.fcc.gov/public/attachments/DOC-378140A1.pdf,https://www.fcc.gov/document/fcc-announces-tentative-agenda-december-open-meeting-7
"November 23, 2021",FCC to Host Video Programming Accessibility Forum on Dec. 2,Event Reminder: FCC to Host Video Programming Accessibility Forum on Dec. 2,News Relea,"Media, Media Relations, Consumer and Governmental Affai",Forum will explore the state of closed captioning availability for online video programming and discuss ways to enhance accessibility.,https://docs.fcc.gov/public/attachments/DOC-378144A1.pdf,https://www.fcc.gov/document/fcc-host-video-programming-accessibility-forum-dec-2
"November 23, 2021",Declaratory Ruling for Consolidated Communications and Searchlight III,"Grant of Consolidated Communications Holdings, Inc. and Searchlight III CVL, L.P. Petition For Declaratory Ruling",Public Noti,International,unknown,https://docs.fcc.gov/public/attachments/DA-21-1468A1.pdf,https://www.fcc.gov/document/declaratory-ruling-consolidated-communications-and-searchlight-iii
"November 23, 2021",FCC Reaches $19.5M Settlement of T-Mobile 911 Outage Investigation,"In the Matter of T-Mobile USA, Inc.","Order/Consent Decree, Consent Decr",Enforcement,unknown,https://docs.fcc.gov/public/attachments/DA-21-1439A1.pdf,https://www.fcc.gov/document/fcc-reaches-195m-settlement-t-mobile-911-outage-investigation
"November 23, 2021","Carr Statement on IG's Report on Waste, Fraud, and Abuse","Carr Statement on FCC Inspector General's Report on Waste, Fraud, and Abus",Sta,"Media Relations, Office of Commissioner C",unknown,https://docs.fcc.gov/public/attachments/DOC-378120A1.pdf,https://www.fcc.gov/document/carr-statement-igs-report-waste-fraud-and-abuse
"November 23, 2021",FCC Commits Over $169M in Emergency Connectivity Funding,CC Commits Over $169 Million in Additional Emergency Connectivity Fund Suppor,News Relea,"Wireline Competition, Media Relations, Consumer and Governmental Affai","Latest Funding Wave Provides Support to Over 500,000 Students in 47 Sta",https://docs.fcc.gov/public/attachments/DOC-378117A1.pdf,https://www.fcc.gov/document/fcc-commits-over-169m-emergency-connectivity-funding
"November 23, 2021",FCC Chair to Present Awards Dec. 1 for Advancement in Accessibility,CC Announces Virtual Ceremony to Honor Awardees of the 2021 FCC Chair's Awards for Advancement in Accessibility,Public Noti,Consumer and Governmental Affai,"The FCC will host a virtual event on December 1, 2021 to announce the honorees of the 2021 FCC Chair's Awards for Advancement in Accessibility. FCC Chairwoman Jessica Rosenworcel will honor awardees in keynote at 11:00 a.m. EST on www.fcc.gov/live.",https://docs.fcc.gov/public/attachments/DOC-378116A1.pdf,https://www.fcc.gov/document/fcc-chair-present-awards-dec-1-advancement-accessibility
"November 22, 2021",FCC Approves Verizon-TracFone with Consumer Protections,CC Grants Approval of Verizon-TracFone Transaction Subject to Conditions to Protect Consumers,News Relea,"Media Relations, Wireless Telecommunication","After rigorous review, the Commission found that the transaction, as modified by Verizon's enforceable commitments, will make Verizon and TracFone stronger providers of prepaid and Lifeline services.",https://docs.fcc.gov/public/attachments/DOC-378084A1.pdf,https://www.fcc.gov/document/fcc-approves-verizon-tracfone-consumer-protections
